@RELATION pacman

@ATTRIBUTE columna_pacman NUMERIC
@ATTRIBUTE fila_pacman NUMERIC
@ATTRIBUTE num_fantasmas NUMERIC
@ATTRIBUTE num_fantasmas_vivos NUMERIC
@ATTRIBUTE columna_fantasma_1 NUMERIC
@ATTRIBUTE fila_fantasma_1 NUMERIC
@ATTRIBUTE columna_fantasma_2 NUMERIC
@ATTRIBUTE fila_fantasma_2 NUMERIC
@ATTRIBUTE columna_fantasma_3 NUMERIC
@ATTRIBUTE fila_fantasma_3 NUMERIC
@ATTRIBUTE columna_fantasma_4 NUMERIC
@ATTRIBUTE fila_fantasma_4 NUMERIC
@ATTRIBUTE dist_1 NUMERIC
@ATTRIBUTE dist_2 NUMERIC
@ATTRIBUTE dist_3 NUMERIC
@ATTRIBUTE dist_4 NUMERIC
@ATTRIBUTE columna_fantasma_mas_cercano NUMERIC
@ATTRIBUTE fila_fantasma_mas_cercano NUMERIC
@ATTRIBUTE dist_columna_fantasma_cercano NUMERIC
@ATTRIBUTE dist_fila_fantasma_cercano NUMERIC
@ATTRIBUTE dist_fantasma_cercano NUMERIC
@ATTRIBUTE num_comida NUMERIC
@ATTRIBUTE dist_comida NUMERIC
@ATTRIBUTE isWallNorth {False, True}
@ATTRIBUTE isWallSouth {False, True}
@ATTRIBUTE isWallEast {False, True}
@ATTRIBUTE isWallWest {False, True}
@ATTRIBUTE distNorth NUMERIC
@ATTRIBUTE distSouth NUMERIC
@ATTRIBUTE distEast NUMERIC
@ATTRIBUTE distWest NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE dir_anterior_pacman {Stop, East, West, North, South}
@ATTRIBUTE dir_pacman {Stop, East, West, North, South}
@ATTRIBUTE next_score NUMERIC

@DATA
8,9,4,3,1,1,9,9,10,9,11,9,-1,1,2,3,9,9,1,0,1,105,3,True,True,False,False,1,1,4,8,1089,East,East,1288
9,9,4,2,1,1,3,1,10,9,11,9,-1,-1,1,2,10,9,1,0,1,105,2,False,True,False,False,5,1,3,9,1288,East,East,1487
19,17,4,4,1,8,2,6,18,4,28,6,27,28,14,20,18,4,1,13,14,336,1,True,False,False,True,1,11,2,1,99,Stop,West,198
19,16,4,4,1,8,2,6,18,4,28,6,26,27,13,19,18,4,1,12,13,335,1,False,False,False,False,2,10,3,4,198,West,South,297
18,16,4,4,1,8,2,6,18,4,28,6,25,26,12,20,18,4,0,12,12,334,1,True,True,False,False,1,1,4,3,297,South,West,396
17,16,4,4,1,8,2,6,18,4,28,6,24,25,13,21,18,4,1,12,13,333,1,False,False,False,False,2,14,5,2,396,West,West,495
17,15,4,4,1,8,2,6,18,4,28,6,23,24,12,20,18,4,1,11,12,332,1,False,False,True,False,3,13,1,5,495,West,South,594
17,14,4,4,1,8,2,6,18,4,28,6,22,23,11,19,18,4,1,10,11,331,1,False,False,True,False,4,12,1,2,594,South,South,693
17,13,4,4,1,8,2,6,18,4,28,6,21,22,10,18,18,4,1,9,10,330,1,False,False,False,False,5,11,5,6,693,South,South,792
17,12,4,4,1,8,2,6,18,4,28,6,20,21,9,17,18,4,1,8,9,329,1,False,False,True,False,6,10,1,2,792,South,South,891
17,11,4,4,1,8,2,6,18,4,28,6,19,20,8,16,18,4,1,7,8,328,1,False,False,False,False,7,9,12,6,891,South,South,990
17,10,4,4,1,8,2,6,18,4,28,6,18,19,7,15,18,4,1,6,7,327,1,False,False,True,False,8,8,1,2,990,South,South,1089
17,9,4,4,1,8,2,6,18,4,28,6,17,18,6,14,18,4,1,5,6,326,1,False,False,False,False,9,7,3,17,1089,South,South,1188
17,8,4,4,1,8,2,6,18,4,28,6,16,17,5,13,18,4,1,4,5,325,1,False,False,True,False,10,6,1,2,1188,South,South,1287
17,7,4,4,1,8,2,6,18,4,28,6,17,16,4,12,18,4,1,3,4,324,1,False,False,False,False,11,5,12,9,1287,South,South,1386
17,6,4,4,1,8,2,6,18,4,28,6,18,15,3,11,18,4,1,2,3,323,1,False,False,False,False,12,4,2,14,1386,South,South,1485
17,5,4,4,1,8,2,6,18,4,28,6,19,16,2,12,18,4,1,1,2,322,1,False,False,True,False,13,3,1,2,1485,South,South,1584
17,4,4,4,1,8,2,6,18,4,28,6,20,17,1,13,18,4,1,0,1,321,1,False,False,False,False,14,2,2,17,1584,South,South,1783
18,4,4,3,1,8,2,6,5,1,28,6,21,18,-1,12,28,6,10,2,12,321,1,True,False,True,False,1,2,1,18,1783,South,East,1882
18,3,4,3,1,8,2,6,5,1,28,6,22,19,-1,13,28,6,10,3,13,320,1,False,True,False,False,2,1,11,18,1882,East,South,1981
19,3,4,3,1,8,2,6,5,1,28,6,23,20,-1,12,28,6,9,3,12,319,1,True,True,False,False,1,1,10,19,1981,South,East,2080
20,3,4,3,1,8,2,6,5,1,28,6,24,21,-1,11,28,6,8,3,11,318,1,False,True,False,False,6,1,9,20,2080,East,East,2179
21,3,4,3,1,8,2,6,5,1,28,6,25,22,-1,10,28,6,7,3,10,317,1,False,True,False,False,2,1,8,21,2179,East,East,2278
22,3,4,3,1,8,2,6,5,1,28,6,26,23,-1,9,28,6,6,3,9,316,1,False,True,False,False,10,1,7,22,2278,East,East,2377
23,3,4,3,1,8,2,6,5,1,28,6,27,24,-1,8,28,6,5,3,8,315,1,False,True,False,False,15,1,6,23,2377,East,East,2476
24,3,4,3,1,8,2,6,5,1,28,6,28,25,-1,7,28,6,4,3,7,314,1,False,True,False,False,2,1,5,24,2476,East,East,2575
25,3,4,3,1,8,2,6,5,1,28,6,29,26,-1,6,28,6,3,3,6,313,1,False,True,False,False,12,1,4,25,2575,East,East,2674
26,3,4,3,1,8,2,6,5,1,28,6,30,27,-1,5,28,6,2,3,5,312,1,False,True,False,False,13,1,3,26,2674,East,East,2773
27,3,4,3,1,8,2,6,5,1,28,6,31,28,-1,4,28,6,1,3,4,311,1,False,True,False,False,2,1,2,27,2773,East,East,2872
28,3,4,3,1,8,2,6,5,1,28,6,32,29,-1,3,28,6,0,3,3,310,1,False,True,True,False,13,1,1,28,2872,East,East,2971
28,4,4,3,1,8,2,6,5,1,28,6,31,28,-1,2,28,6,0,2,2,309,1,False,False,True,False,12,2,1,9,2971,East,North,3070
28,5,4,3,1,8,2,6,5,1,28,6,30,27,-1,1,28,6,0,1,1,308,2,False,False,True,True,11,3,1,1,3070,North,North,3269
28,6,4,2,1,8,2,6,5,1,7,1,29,26,-1,-1,2,6,26,0,26,308,1,False,False,True,False,10,4,1,9,3269,North,North,3368
27,6,4,2,1,8,2,6,5,1,7,1,28,25,-1,-1,2,6,25,0,25,307,1,False,True,False,False,2,1,2,8,3368,North,West,3467
26,6,4,2,1,8,2,6,5,1,7,1,27,24,-1,-1,2,6,24,0,24,306,1,False,False,False,False,10,4,3,7,3467,West,West,3566
25,6,4,2,1,8,2,6,5,1,7,1,26,23,-1,-1,2,6,23,0,23,305,1,False,False,False,False,9,4,4,6,3566,West,West,3665
24,6,4,2,1,8,2,6,5,1,7,1,25,22,-1,-1,2,6,22,0,22,304,1,False,True,False,False,2,1,5,5,3665,West,West,3764
23,6,4,2,1,8,2,6,5,1,7,1,24,21,-1,-1,2,6,21,0,21,303,1,False,False,False,False,12,4,6,4,3764,West,West,3863
22,6,4,2,1,8,2,6,5,1,7,1,23,20,-1,-1,2,6,20,0,20,302,1,False,False,False,False,7,4,7,3,3863,West,West,3962
21,6,4,2,1,8,2,6,5,1,7,1,22,19,-1,-1,2,6,19,0,19,301,1,False,True,False,False,2,1,8,2,3962,West,West,4061
20,6,4,2,1,8,2,6,5,1,7,1,21,18,-1,-1,2,6,18,0,18,300,1,False,False,False,True,3,4,9,1,4061,West,West,4160
20,7,4,2,1,8,2,6,5,1,7,1,20,19,-1,-1,2,6,18,1,19,299,1,False,False,False,False,2,5,9,12,4160,West,North,4259
19,7,4,2,1,8,2,6,5,1,7,1,19,18,-1,-1,2,6,17,1,18,298,1,False,True,False,False,11,1,10,11,4259,North,West,4358
18,7,4,2,1,8,2,6,5,1,7,1,18,17,-1,-1,2,6,16,1,17,297,1,True,False,False,False,1,2,11,10,4358,West,West,4357
17,7,4,2,1,8,2,6,5,1,7,1,17,16,-1,-1,2,6,15,1,16,297,1,False,False,False,False,11,5,12,9,4357,West,West,4456
16,7,4,2,1,8,2,6,5,1,7,1,16,15,-1,-1,2,6,14,1,15,296,1,False,False,False,False,11,5,13,8,4456,West,West,4555
15,7,4,2,1,8,2,6,5,1,7,1,15,14,-1,-1,2,6,13,1,14,295,1,True,False,False,False,1,2,14,7,4555,West,West,4654
14,7,4,2,1,8,2,6,5,1,7,1,14,13,-1,-1,2,6,12,1,13,294,1,False,False,False,False,11,5,15,6,4654,West,West,4753
13,7,4,2,1,8,2,6,5,1,7,1,13,12,-1,-1,2,6,11,1,12,293,1,False,False,False,False,11,5,16,5,4753,West,West,4852
12,7,4,2,1,8,2,6,5,1,7,1,12,11,-1,-1,2,6,10,1,11,292,1,True,False,False,False,1,2,17,4,4852,West,West,4951
11,7,4,2,1,8,2,6,5,1,7,1,11,10,-1,-1,2,6,9,1,10,291,1,False,False,False,False,4,5,18,3,4951,West,West,5050
10,7,4,2,1,8,2,6,5,1,7,1,10,9,-1,-1,2,6,8,1,9,290,1,False,False,False,False,11,5,19,2,5050,West,West,5149
10,8,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,9,0,9,289,1,False,False,False,True,10,6,2,1,5149,West,North,5248
10,9,4,2,1,8,2,6,5,1,7,1,10,11,-1,-1,1,8,9,1,10,288,1,False,False,False,False,9,7,10,10,5248,North,North,5347
9,9,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,8,1,9,287,1,True,True,False,False,1,1,11,9,5347,North,West,5446
8,9,4,2,1,8,2,6,5,1,7,1,8,9,-1,-1,1,8,7,1,8,286,1,False,False,False,False,9,2,12,8,5446,West,West,5545
7,9,4,2,1,8,2,6,5,1,7,1,7,8,-1,-1,1,8,6,1,7,285,1,False,False,False,False,4,7,13,7,5545,West,West,5644
6,9,4,2,1,8,2,6,5,1,7,1,6,7,-1,-1,1,8,5,1,6,284,1,True,True,False,False,1,1,14,6,5644,West,West,5743
5,9,4,2,1,8,2,6,5,1,7,1,5,6,-1,-1,1,8,4,1,5,283,1,False,False,False,False,4,7,15,5,5743,West,West,5842
4,9,4,2,1,8,2,6,5,1,7,1,4,5,-1,-1,1,8,3,1,4,282,1,False,False,False,False,4,7,16,4,5842,West,West,5941
3,9,4,2,1,8,2,6,5,1,7,1,3,4,-1,-1,1,8,2,1,3,281,1,True,True,False,False,1,1,17,3,5941,West,West,6040
2,9,4,2,1,8,2,6,5,1,7,1,2,3,-1,-1,1,8,1,1,2,280,1,False,False,False,False,9,7,18,2,6040,West,West,6139
1,9,4,2,1,8,2,6,5,1,7,1,1,4,-1,-1,1,8,0,1,1,279,1,False,False,False,True,9,7,19,1,6139,West,West,6338
1,8,4,1,1,1,2,6,5,1,7,1,-1,3,-1,-1,2,6,1,2,3,279,1,False,False,False,True,10,6,2,1,6338,West,South,6437
2,8,4,1,1,1,2,6,5,1,7,1,-1,2,-1,-1,2,6,0,2,2,278,1,False,False,True,False,10,6,1,2,6437,South,East,6536
13,10,4,4,4,6,5,11,14,6,13,12,13,9,5,3,13,12,0,2,2,1,6,False,False,False,False,5,8,6,8,-1,Stop,East,-2
13,11,4,4,4,5,5,12,15,6,14,12,15,9,7,3,14,12,1,1,2,1,7,False,False,False,False,4,9,6,13,-2,East,North,-3
14,11,4,4,3,5,5,11,16,6,15,12,17,9,7,1,15,12,1,1,2,1,6,False,False,False,False,4,9,5,14,-3,North,East,196
15,11,4,3,2,5,6,11,15,6,7,1,19,9,5,-1,15,6,0,5,5,1,5,False,False,False,False,4,9,4,15,196,East,East,195
15,10,4,3,2,6,6,10,15,5,7,1,17,9,5,-1,15,5,0,5,5,1,4,False,False,False,False,5,8,4,10,195,East,South,194
15,9,4,3,2,6,6,11,16,5,7,1,16,11,5,-1,16,5,1,4,5,1,3,False,False,False,False,6,7,4,15,194,South,South,193
16,9,4,3,2,5,6,11,17,5,7,1,18,12,5,-1,17,5,1,4,5,1,2,False,False,False,False,6,7,3,16,193,South,East,192
17,9,4,3,2,6,5,11,17,6,7,1,18,14,3,-1,17,6,0,3,3,1,1,False,False,False,False,6,7,2,17,192,East,East,191
17,8,4,3,3,6,4,11,17,7,7,1,16,16,1,-1,17,7,0,1,1,1,2,False,False,False,False,7,6,2,17,191,East,South,390
17,7,4,2,3,5,5,11,5,1,7,1,16,16,-1,-1,3,5,14,2,16,1,3,False,False,False,False,8,5,2,17,390,South,South,389
16,7,4,2,2,5,5,11,5,1,7,1,16,15,-1,-1,5,11,11,4,15,1,4,False,False,False,False,8,5,3,16,389,South,West,388
15,7,4,2,3,5,6,11,5,1,7,1,14,13,-1,-1,6,11,9,4,13,1,5,False,False,False,False,8,5,4,15,388,West,West,387
14,7,4,2,3,4,6,10,5,1,7,1,14,11,-1,-1,6,10,8,3,11,1,6,False,False,False,False,8,5,5,14,387,West,West,386
13,7,4,2,2,4,6,11,5,1,7,1,14,11,-1,-1,6,11,7,4,11,1,7,False,False,False,False,8,5,6,13,386,West,West,385
12,7,4,2,3,4,6,11,5,1,7,1,12,10,-1,-1,6,11,6,4,10,1,8,False,False,False,False,8,5,7,12,385,West,West,384
11,7,4,2,2,4,6,11,5,1,7,1,12,9,-1,-1,6,11,5,4,9,1,9,False,False,False,False,8,5,8,11,384,West,West,383
10,7,4,2,2,5,7,11,5,1,7,1,10,7,-1,-1,7,11,3,4,7,1,10,False,False,False,False,8,5,9,10,383,West,West,382
9,7,4,2,3,5,8,11,5,1,7,1,8,5,-1,-1,8,11,1,4,5,1,11,False,False,False,False,8,5,10,9,382,West,West,381
8,7,4,2,2,5,8,12,5,1,7,1,8,5,-1,-1,8,12,0,5,5,1,12,False,False,False,False,8,5,11,8,381,West,West,380
8,8,4,2,3,5,8,11,5,1,7,1,8,3,-1,-1,8,11,0,3,3,1,11,False,False,False,False,7,6,11,8,380,West,North,379
8,9,4,2,3,6,9,11,5,1,7,1,8,3,-1,-1,9,11,1,2,3,1,10,False,False,False,False,6,7,11,8,379,North,North,378
9,9,4,2,3,6,8,11,5,1,7,1,9,3,-1,-1,8,11,1,2,3,1,9,False,False,False,False,6,7,10,9,378,North,East,377
8,9,4,2,3,6,7,11,5,1,7,1,8,3,-1,-1,7,11,1,2,3,1,10,False,False,False,False,6,7,11,8,377,East,West,376
7,9,4,2,4,6,6,11,5,1,7,1,6,3,-1,-1,6,11,1,2,3,1,11,False,False,False,False,6,7,12,7,376,West,West,375
6,9,4,2,4,5,6,10,5,1,7,1,6,1,-1,-1,6,10,0,1,1,1,12,False,False,False,False,6,7,13,6,375,West,West,574
6,10,4,1,3,5,3,1,5,1,7,1,8,-1,-1,-1,3,5,3,5,8,1,13,False,False,False,True,5,8,13,1,574,West,North,573
6,9,4,1,3,5,3,1,5,1,7,1,7,-1,-1,-1,3,5,3,4,7,1,12,False,False,False,False,6,7,13,6,573,North,South,572
5,9,4,1,3,6,3,1,5,1,7,1,5,-1,-1,-1,3,6,2,3,5,1,13,True,False,False,False,1,7,14,5,572,South,West,571
4,9,4,1,2,6,3,1,5,1,7,1,5,-1,-1,-1,2,6,2,3,5,1,14,True,False,False,False,1,7,15,4,571,West,West,570
3,9,4,1,1,6,3,1,5,1,7,1,5,-1,-1,-1,1,6,2,3,5,1,15,True,False,False,False,1,7,16,3,570,West,West,569
2,9,4,1,2,6,3,1,5,1,7,1,3,-1,-1,-1,2,6,0,3,3,1,16,True,False,False,False,1,7,17,2,569,West,West,568
2,8,4,1,2,5,3,1,5,1,7,1,3,-1,-1,-1,2,5,0,3,3,1,17,False,False,False,False,2,6,17,2,568,West,South,567
2,6,4,4,6,3,8,6,11,4,16,6,7,6,11,15,8,6,6,0,6,0,-1,True,True,False,False,1,1,17,2,-1,Stop,East,-2
3,6,4,4,6,3,7,6,10,4,16,5,6,4,9,13,7,6,4,0,4,0,-1,True,True,False,False,1,1,16,3,-2,East,East,-3
4,6,4,4,6,4,8,6,10,3,16,6,4,4,9,13,6,4,2,2,4,0,-1,True,True,False,False,1,1,15,4,-3,East,East,-4
5,6,4,4,6,4,7,6,10,3,16,5,3,2,8,12,7,6,2,0,2,0,-1,True,True,False,False,1,1,14,5,-4,East,East,-5
6,6,4,4,6,4,7,6,11,3,16,5,2,1,8,11,7,6,1,0,1,0,-1,True,True,False,False,1,1,13,6,-5,East,East,194
7,6,4,3,6,3,3,1,11,3,16,5,4,-1,7,9,6,3,1,3,4,0,-1,True,False,False,False,1,4,12,7,194,East,East,193
7,5,4,3,5,3,3,1,12,3,16,6,4,-1,7,11,5,3,2,2,4,0,-1,False,False,True,True,2,3,1,1,193,East,South,192
7,4,4,3,5,3,3,1,11,3,17,6,3,-1,5,13,5,3,2,1,3,0,-1,False,False,False,False,3,2,12,7,192,South,South,191
6,4,4,3,6,3,3,1,11,4,18,6,1,-1,5,14,6,3,0,1,1,0,-1,True,False,False,False,1,2,13,6,191,South,West,390
6,3,4,2,1,1,3,1,10,4,18,6,-1,-1,5,14,10,4,4,1,5,0,-1,False,True,False,False,2,1,13,6,390,West,South,389
7,3,4,2,1,1,3,1,10,4,17,6,-1,-1,4,13,10,4,3,1,4,0,-1,False,True,False,False,4,1,12,7,389,South,East,388
8,3,4,2,1,1,3,1,11,4,17,6,-1,-1,4,12,11,4,3,1,4,0,-1,False,True,False,False,2,1,11,8,388,East,East,387
9,3,4,2,1,1,3,1,12,4,17,6,-1,-1,4,10,12,4,3,1,4,0,-1,False,True,False,False,2,1,10,9,387,East,East,386
10,3,4,2,1,1,3,1,12,3,16,6,-1,-1,2,8,12,3,2,0,2,0,-1,False,True,False,False,2,1,9,10,386,East,East,585
11,3,4,1,1,1,3,1,5,1,15,6,-1,-1,-1,6,15,6,4,3,7,0,-1,False,True,False,False,2,1,8,11,585,East,East,584
12,3,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,5,14,6,2,3,5,0,-1,False,True,False,False,2,1,7,12,584,East,East,583
13,3,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,3,14,6,1,3,4,0,-1,False,True,False,False,2,1,6,13,583,East,East,582
14,3,4,1,1,1,3,1,5,1,13,6,-1,-1,-1,3,13,6,1,3,4,0,-1,False,True,False,False,4,1,5,14,582,East,East,581
14,4,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,3,14,6,0,2,2,0,-1,False,False,False,False,3,2,5,14,581,East,North,580
14,5,4,1,1,1,3,1,5,1,13,6,-1,-1,-1,3,13,6,1,1,2,0,-1,False,False,True,True,2,3,1,1,580,North,North,579
14,6,4,1,1,1,3,1,5,1,12,6,-1,-1,-1,2,12,6,2,0,2,0,-1,True,False,False,False,1,4,5,14,579,North,North,578
1,17,4,4,6,9,11,4,16,6,25,13,13,23,26,27,6,9,5,8,13,0,-1,False,False,True,True,2,15,1,1,-1,Stop,South,-2
1,16,4,4,6,10,11,3,16,6,25,14,11,23,25,27,6,10,5,6,11,0,-1,False,False,False,True,3,14,17,1,-2,South,South,-3
1,15,4,4,5,10,11,3,15,6,25,13,9,22,23,26,5,10,4,5,9,0,-1,False,False,False,True,4,13,17,1,-3,South,South,-4
1,14,4,4,5,9,10,3,14,6,25,13,9,20,21,24,5,9,4,5,9,0,-1,False,False,False,True,5,12,10,1,-4,South,South,-5
1,13,4,4,5,8,10,3,15,6,25,14,9,19,21,26,5,8,4,5,9,0,-1,False,False,True,True,6,11,1,1,-5,South,South,-6
1,12,4,4,6,8,9,3,16,6,25,15,9,17,21,28,6,8,5,4,9,0,-1,False,False,False,True,7,10,20,1,-6,South,South,-7
1,11,4,4,5,8,8,3,16,6,25,16,7,15,20,30,5,8,4,3,7,0,-1,False,False,True,True,8,9,1,1,-7,South,South,-8
1,10,4,4,5,9,8,3,17,6,25,17,5,14,20,32,5,9,4,1,5,0,-1,False,False,True,True,9,8,1,1,-8,South,South,-9
1,9,4,4,5,10,9,3,16,6,25,18,5,14,18,32,5,10,4,1,5,0,-1,False,False,True,True,10,7,1,1,-9,South,South,-10
1,8,4,4,6,10,10,3,16,6,24,18,7,14,17,32,6,10,5,2,7,0,-1,False,False,True,True,11,6,1,1,-10,South,South,-11
1,7,4,4,6,9,10,3,17,6,23,18,7,13,17,32,6,9,5,2,7,0,-1,False,False,True,True,12,5,1,1,-11,South,South,-12
1,6,4,4,6,10,9,3,17,6,22,18,9,11,16,33,6,10,5,4,9,0,-1,False,False,False,True,13,4,11,1,-12,South,South,-13
2,6,4,4,5,10,8,3,17,5,22,18,7,9,16,32,5,10,3,4,7,0,-1,True,False,False,False,1,4,10,2,-13,South,East,-14
3,6,4,4,5,9,8,3,17,5,22,18,5,8,15,30,5,9,2,3,5,0,-1,False,False,False,False,5,4,9,3,-14,East,East,-15
4,6,4,4,5,9,8,3,17,6,21,18,4,7,13,30,5,9,1,3,4,0,-1,False,False,False,False,5,4,8,4,-15,East,East,-16
5,6,4,4,5,10,7,3,18,6,22,18,4,5,13,30,5,10,0,4,4,0,-1,False,False,False,False,5,4,7,5,-16,East,East,-17
5,7,4,4,4,10,6,3,18,6,23,18,4,5,14,29,4,10,1,3,4,0,-1,False,False,False,False,4,5,2,3,-17,East,North,-18
4,7,4,4,5,10,5,3,19,6,23,18,4,5,16,31,5,10,1,3,4,0,-1,False,False,False,False,4,5,3,2,-18,North,West,-19
5,7,4,4,5,9,5,3,18,6,24,18,2,4,14,30,5,9,0,2,2,0,-1,False,False,False,False,4,5,2,3,-19,West,East,-20
5,8,4,4,6,9,5,4,18,5,24,18,2,4,16,28,6,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-20,East,North,-21
6,8,4,4,5,9,5,5,18,4,23,18,2,4,16,26,5,9,1,1,2,0,-1,False,False,True,False,3,3,1,4,-21,North,East,-22
5,8,4,4,4,9,5,5,17,4,22,18,2,3,16,26,4,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-22,East,West,-23
4,8,4,4,5,9,5,5,17,4,21,18,2,4,17,27,5,9,1,1,2,0,-1,False,False,False,False,3,6,3,2,-23,West,West,-24
5,8,4,4,6,9,5,4,17,3,21,18,2,4,17,27,6,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-24,West,East,-25
6,8,4,4,6,10,4,4,16,3,22,18,2,6,15,26,6,10,0,2,2,0,-1,False,False,True,False,3,3,1,4,-25,East,East,-26
6,9,4,4,6,10,3,4,17,3,22,18,1,8,17,26,6,10,0,1,1,0,-1,False,False,True,False,2,4,1,4,-26,East,North,173
6,10,4,3,1,1,3,3,17,3,23,18,-1,10,18,26,3,3,3,7,10,0,-1,True,False,True,False,1,5,1,4,173,North,North,172
5,10,4,3,1,1,3,4,18,3,24,18,-1,8,20,27,3,4,2,6,8,0,-1,True,False,False,False,1,8,2,3,172,North,West,171
4,10,4,3,1,1,3,5,18,3,24,18,-1,6,21,27,3,5,1,5,6,0,-1,True,False,False,False,1,8,3,2,171,West,West,170
3,10,4,3,1,1,2,5,18,4,23,18,-1,6,21,27,2,5,1,5,6,0,-1,True,False,False,True,1,8,4,1,170,West,West,169
3,9,4,3,1,1,2,6,18,4,22,18,-1,4,20,28,2,6,1,3,4,0,-1,False,False,False,True,2,7,4,1,169,West,South,168
3,8,4,3,1,1,1,6,17,4,22,18,-1,4,18,29,1,6,2,2,4,0,-1,False,False,False,True,3,6,4,1,168,South,South,167
3,7,4,3,1,1,2,6,17,4,22,18,-1,2,17,31,2,6,1,1,2,0,-1,False,False,False,True,4,5,4,1,167,South,South,166
3,6,4,3,1,1,2,5,18,4,23,18,-1,2,17,33,2,5,1,1,2,0,-1,False,False,False,False,5,4,9,3,166,South,South,165
2,6,4,3,1,1,2,5,18,3,24,18,-1,1,19,34,2,5,0,1,1,0,-1,True,False,False,False,1,4,10,2,165,South,West,364
2,5,4,2,1,1,3,1,17,3,24,18,-1,-1,17,36,17,3,15,2,17,0,-1,False,False,False,False,2,3,4,2,364,West,South,363
3,5,4,2,1,1,3,1,17,3,25,18,-1,-1,16,35,17,3,14,2,16,0,-1,False,False,False,False,6,3,3,3,363,South,East,362
4,5,4,2,1,1,3,1,17,4,25,18,-1,-1,14,33,17,4,13,1,14,0,-1,False,False,False,False,6,3,2,4,362,East,East,361
5,5,4,2,1,1,3,1,18,4,25,17,-1,-1,14,32,18,4,13,1,14,0,-1,False,False,True,False,6,3,1,5,361,East,East,360
5,6,4,2,1,1,3,1,18,5,25,17,-1,-1,14,32,18,5,13,1,14,0,-1,False,False,False,False,5,4,7,5,360,East,North,359
6,6,4,2,1,1,3,1,17,5,25,18,-1,-1,12,31,17,5,11,1,12,0,-1,False,True,False,False,5,1,6,6,359,North,East,358
7,6,4,2,1,1,3,1,17,6,25,18,-1,-1,10,29,17,6,10,0,10,0,-1,True,True,False,False,1,1,5,7,358,East,East,357
8,6,4,2,1,1,3,1,16,6,25,17,-1,-1,8,27,16,6,8,0,8,0,-1,False,False,False,False,11,4,4,8,357,East,East,356
9,6,4,2,1,1,3,1,16,6,25,16,-1,-1,7,27,16,6,7,0,7,0,-1,False,False,False,False,11,4,3,9,356,East,East,355
10,6,4,2,1,1,3,1,16,6,25,17,-1,-1,6,27,16,6,6,0,6,0,-1,False,False,False,False,11,4,2,10,355,East,East,354
11,6,4,2,1,1,3,1,17,6,25,18,-1,-1,6,25,17,6,6,0,6,0,-1,False,False,True,False,7,4,1,11,354,East,East,353
11,7,4,2,1,1,3,1,17,5,24,18,-1,-1,8,24,17,5,6,2,8,0,-1,False,False,True,False,6,5,1,4,353,East,North,352
11,8,4,2,1,1,3,1,17,4,24,18,-1,-1,10,24,17,4,6,4,10,0,-1,False,False,True,False,5,6,1,4,352,North,North,351
11,9,4,2,1,1,3,1,17,4,25,18,-1,-1,11,23,17,4,6,5,11,0,-1,False,False,True,False,4,7,1,4,351,North,North,350
11,10,4,2,1,1,3,1,16,4,25,18,-1,-1,11,21,16,4,5,6,11,0,-1,False,False,True,False,3,8,1,4,350,North,North,349
11,11,4,2,1,1,3,1,16,3,25,17,-1,-1,13,19,16,3,5,8,13,0,-1,False,False,True,False,2,9,1,4,349,North,North,348
11,12,4,2,1,1,3,1,16,3,25,16,-1,-1,14,19,16,3,5,9,14,0,-1,True,False,False,False,1,10,10,11,348,North,North,347
12,12,4,2,1,1,3,1,15,3,25,17,-1,-1,12,17,15,3,3,9,12,0,-1,True,True,False,False,1,1,9,12,347,North,East,346
13,12,4,2,1,1,3,1,15,4,25,16,-1,-1,10,17,15,4,2,8,10,0,-1,True,False,False,False,1,10,8,13,346,East,East,345
14,12,4,2,1,1,3,1,16,4,25,17,-1,-1,10,17,16,4,2,8,10,0,-1,False,False,False,False,7,10,7,14,345,East,East,344
14,11,4,2,1,1,3,1,17,4,25,18,-1,-1,10,18,17,4,3,7,10,0,-1,False,False,False,False,8,9,7,2,344,East,South,343
14,10,4,2,1,1,3,1,17,5,25,18,-1,-1,8,19,17,5,3,5,8,0,-1,False,False,False,False,9,8,12,2,343,South,South,342
14,9,4,2,1,1,3,1,17,5,25,18,-1,-1,7,19,17,5,3,4,7,0,-1,False,False,True,False,10,7,1,2,342,South,South,341
14,8,4,2,1,1,3,1,17,6,25,17,-1,-1,5,20,17,6,3,2,5,0,-1,False,False,False,False,11,6,12,2,341,South,South,340
14,7,4,2,1,1,3,1,16,6,25,17,-1,-1,3,21,16,6,2,1,3,0,-1,False,False,True,False,12,5,1,2,340,South,South,339
14,6,4,2,1,1,3,1,16,6,25,17,-1,-1,2,21,16,6,2,0,2,0,-1,False,False,False,False,13,4,12,2,339,South,South,338
15,6,4,2,1,1,3,1,17,6,25,16,-1,-1,2,20,17,6,2,0,2,0,-1,True,True,False,False,1,1,11,3,338,South,East,337
