@relation pacman-weka.filters.unsupervised.attribute.Remove-R24-31

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}
@attribute next_score numeric

@data
8,4,4,2,1,8,2,6,5,1,7,1,11,8,-1,-1,2,6,6,2,8,296,1,4455,West,West,4554
7,4,4,2,1,8,2,6,5,1,7,1,10,7,-1,-1,2,6,5,2,7,295,1,4554,West,West,4653
6,4,4,2,1,8,2,6,5,1,7,1,9,6,-1,-1,2,6,4,2,6,294,1,4653,West,West,4752
5,4,4,2,1,8,2,6,5,1,7,1,8,5,-1,-1,2,6,3,2,5,293,1,4752,West,West,4851
4,4,4,2,1,8,2,6,5,1,7,1,7,4,-1,-1,2,6,2,2,4,292,1,4851,West,West,4950
3,4,4,2,1,8,2,6,5,1,7,1,6,3,-1,-1,2,6,1,2,3,291,1,4950,West,West,5049
2,4,4,2,1,8,2,6,5,1,7,1,5,2,-1,-1,2,6,0,2,2,290,1,5049,West,West,5148
2,5,4,2,1,8,2,6,5,1,7,1,4,1,-1,-1,2,6,0,1,1,289,1,5148,West,North,5347
2,6,4,1,1,8,3,1,5,1,7,1,3,-1,-1,-1,1,8,1,2,3,289,1,5347,North,North,5446
2,7,4,1,1,8,3,1,5,1,7,1,2,-1,-1,-1,1,8,1,1,2,288,1,5446,North,North,5545
12,12,4,4,6,5,7,12,13,6,14,13,13,5,7,4,14,13,2,1,3,1,9,-4,North,North,-5
12,13,4,4,7,5,7,11,13,6,14,14,13,7,8,4,14,14,2,1,3,1,10,-5,North,North,-6
13,13,4,4,6,5,7,10,14,6,15,14,15,9,8,2,15,14,2,1,3,1,9,-6,North,East,-7
14,13,4,4,7,5,7,11,15,6,14,14,15,9,8,2,14,14,0,1,1,1,8,-7,East,East,192
14,14,4,3,7,4,6,11,15,7,15,14,17,11,8,-1,15,7,1,7,8,1,9,192,East,North,191
15,14,4,3,7,4,6,12,15,8,7,1,18,11,6,-1,15,8,0,6,6,1,8,191,North,East,190
15,13,4,3,6,4,6,11,15,8,7,1,18,11,5,-1,15,8,0,5,5,1,7,190,East,South,189
15,12,4,3,6,5,5,11,16,8,7,1,16,11,5,-1,16,8,1,4,5,1,6,189,South,South,188
15,11,4,3,6,5,4,11,16,8,7,1,15,11,4,-1,16,8,1,3,4,1,5,188,South,South,187
15,10,4,3,5,5,3,11,17,8,7,1,15,13,4,-1,17,8,2,2,4,1,4,187,South,South,186
15,9,4,3,5,5,3,12,17,8,7,1,14,15,3,-1,17,8,2,1,3,1,3,186,South,South,185
15,8,4,3,4,5,3,12,17,7,7,1,14,16,3,-1,17,7,2,1,3,1,4,185,South,South,184
16,8,4,3,4,5,4,12,17,6,7,1,15,16,3,-1,17,6,1,2,3,1,3,184,South,East,183
17,8,4,3,4,4,4,12,17,7,7,1,17,17,1,-1,17,7,0,1,1,1,2,183,East,East,382
17,7,4,2,4,5,4,13,5,1,7,1,15,19,-1,-1,4,5,13,2,15,1,3,382,East,South,381
17,6,4,2,4,5,3,13,5,1,7,1,14,21,-1,-1,4,5,13,1,14,1,4,381,South,South,380
16,6,4,2,4,4,3,14,5,1,7,1,14,21,-1,-1,4,4,12,2,14,1,5,380,South,West,379
15,6,4,2,4,5,3,13,5,1,7,1,12,19,-1,-1,4,5,11,1,12,1,6,379,West,West,378
14,6,4,2,4,6,2,13,5,1,7,1,10,19,-1,-1,4,6,10,0,10,1,7,378,West,West,377
13,6,4,2,5,6,2,12,5,1,7,1,8,17,-1,-1,5,6,8,0,8,1,8,377,West,West,376
12,6,4,2,6,6,3,12,5,1,7,1,6,15,-1,-1,6,6,6,0,6,1,9,376,West,West,375
11,6,4,2,6,7,3,11,5,1,7,1,6,13,-1,-1,6,7,5,1,6,1,10,375,West,West,374
10,6,4,2,6,8,2,11,5,1,7,1,6,13,-1,-1,6,8,4,2,6,1,11,374,West,West,373
9,6,4,2,6,7,1,11,5,1,7,1,4,13,-1,-1,6,7,3,1,4,1,12,373,West,West,372
8,6,4,2,6,8,2,11,5,1,7,1,4,11,-1,-1,6,8,2,2,4,1,13,372,West,West,371
7,6,4,2,5,8,3,11,5,1,7,1,4,9,-1,-1,5,8,2,2,4,1,14,371,West,West,370
7,7,4,2,5,7,2,11,5,1,7,1,2,9,-1,-1,5,7,2,0,2,1,13,370,West,North,369
7,8,4,2,6,7,2,11,5,1,7,1,2,8,-1,-1,6,7,1,1,2,1,12,369,North,North,368
6,8,4,2,6,6,3,11,5,1,7,1,2,6,-1,-1,6,6,0,2,2,1,13,368,North,West,367
6,7,4,2,6,5,4,11,5,1,7,1,2,6,-1,-1,6,5,0,2,2,1,14,367,West,South,566
6,6,4,1,1,1,4,11,5,1,7,1,-1,7,-1,-1,4,11,2,5,7,1,15,566,South,South,565
6,5,4,1,1,1,5,11,5,1,7,1,-1,7,-1,-1,5,11,1,6,7,1,16,565,South,South,564
6,6,4,1,1,1,5,12,5,1,7,1,-1,7,-1,-1,5,12,1,6,7,1,15,564,South,North,563
6,7,4,1,1,1,5,13,5,1,7,1,-1,7,-1,-1,5,13,1,6,7,1,14,563,North,North,562
6,8,4,1,1,1,5,14,5,1,7,1,-1,7,-1,-1,5,14,1,6,7,1,13,562,North,North,561
6,9,4,1,1,1,5,13,5,1,7,1,-1,5,-1,-1,5,13,1,4,5,1,12,561,North,North,560
6,10,4,1,1,1,6,13,5,1,7,1,-1,3,-1,-1,6,13,0,3,3,1,13,560,North,North,559
6,11,4,1,1,1,6,13,5,1,7,1,-1,2,-1,-1,6,13,0,2,2,1,14,559,North,North,558
6,12,4,1,1,1,7,13,5,1,7,1,-1,2,-1,-1,7,13,1,1,2,1,15,558,North,North,557
3,6,4,4,7,4,4,6,12,3,16,5,6,1,12,15,4,6,1,0,1,0,-1,-4,East,East,195
4,6,4,3,8,4,3,1,12,3,16,4,6,-1,11,15,8,4,4,2,6,0,-1,195,East,East,194
5,6,4,3,7,4,3,1,13,3,16,3,4,-1,11,14,7,4,2,2,4,0,-1,194,East,East,193
6,6,4,3,7,5,3,1,12,3,16,3,2,-1,9,14,7,5,1,1,2,0,-1,193,East,East,192
7,6,4,3,7,5,3,1,11,3,17,3,1,-1,7,12,7,5,0,1,1,0,-1,192,East,East,391
7,5,4,2,1,1,3,1,12,3,17,4,-1,-1,7,12,12,3,5,2,7,0,-1,391,East,South,390
7,4,4,2,1,1,3,1,11,3,18,4,-1,-1,5,11,11,3,4,1,5,0,-1,390,South,South,389
8,4,4,2,1,1,3,1,11,4,18,4,-1,-1,3,9,11,4,3,0,3,0,-1,389,South,East,388
9,4,4,2,1,1,3,1,10,4,17,4,-1,-1,1,9,10,4,1,0,1,0,-1,388,East,East,587
10,4,4,1,1,1,3,1,5,1,18,4,-1,-1,-1,9,18,4,8,0,8,0,-1,587,East,East,586
11,4,4,1,1,1,3,1,5,1,18,5,-1,-1,-1,8,18,5,7,1,8,0,-1,586,East,East,585
12,4,4,1,1,1,3,1,5,1,18,5,-1,-1,-1,8,18,5,6,1,7,0,-1,585,East,East,584
13,4,4,1,1,1,3,1,5,1,18,6,-1,-1,-1,6,18,6,5,2,7,0,-1,584,East,East,583
14,4,4,1,1,1,3,1,5,1,18,5,-1,-1,-1,5,18,5,4,1,5,0,-1,583,East,East,582
15,4,4,1,1,1,3,1,5,1,18,5,-1,-1,-1,3,18,5,3,1,4,0,-1,582,East,East,581
16,4,4,1,1,1,3,1,5,1,18,4,-1,-1,-1,3,18,4,2,0,2,0,-1,581,East,East,580
17,4,4,1,1,1,3,1,5,1,18,3,-1,-1,-1,1,18,3,1,1,2,0,-1,580,East,East,579
18,4,4,1,1,1,3,1,5,1,17,3,-1,-1,-1,3,17,3,1,1,2,0,-1,579,East,East,578
1,16,4,4,5,9,11,4,17,5,25,13,11,22,27,27,5,9,4,7,11,0,-1,-3,South,South,-4
1,15,4,4,4,9,11,4,17,5,25,13,9,21,26,26,4,9,3,6,9,0,-1,-4,South,South,-5
1,14,4,4,5,9,10,4,17,4,25,13,9,19,26,25,5,9,4,5,9,0,-1,-5,South,South,-6
1,13,4,4,5,8,10,5,18,4,25,13,9,17,26,24,5,8,4,5,9,0,-1,-6,South,South,-7
1,12,4,4,5,9,10,6,19,4,25,13,7,15,26,25,5,9,4,3,7,0,-1,-7,South,South,-8
1,11,4,4,4,9,10,6,19,4,25,13,5,14,25,27,4,9,3,2,5,0,-1,-8,South,South,-9
1,10,4,4,3,9,10,7,19,3,25,14,3,12,25,27,3,9,2,1,3,0,-1,-9,South,South,-10
1,9,4,4,3,10,9,7,18,3,24,14,3,10,23,29,3,10,2,1,3,0,-1,-10,South,South,-11
1,8,4,4,3,10,9,6,18,4,24,15,4,10,21,30,3,10,2,2,4,0,-1,-11,South,South,-12
1,7,4,4,4,10,10,6,18,3,24,15,6,10,21,31,4,10,3,3,6,0,-1,-12,South,South,-13
1,6,4,4,4,10,10,7,18,4,24,15,7,10,19,32,4,10,3,4,7,0,-1,-13,South,South,-14
2,6,4,4,4,9,10,7,18,3,24,15,5,9,19,32,4,9,2,3,5,0,-1,-14,South,East,-15
3,6,4,4,5,9,10,8,19,3,25,15,5,9,19,30,5,9,2,3,5,0,-1,-15,East,East,-16
4,6,4,4,6,9,9,8,18,3,24,15,5,7,17,28,6,9,2,3,5,0,-1,-16,East,East,-17
5,6,4,4,6,8,9,8,17,3,23,15,3,6,15,28,6,8,1,2,3,0,-1,-17,East,East,-18
5,7,4,4,5,8,8,8,18,3,24,15,1,4,17,26,5,8,0,1,1,0,-1,-18,East,North,-19
6,7,4,4,4,8,8,9,18,3,24,14,3,4,16,26,4,8,2,1,3,0,-1,-19,North,East,-20
6,8,4,4,5,8,8,8,18,4,25,14,1,2,16,24,5,8,1,0,1,0,-1,-20,East,North,179
5,8,4,3,1,1,9,8,18,5,25,13,-1,4,16,25,9,8,4,0,4,0,-1,179,North,West,178
6,8,4,3,1,1,9,8,18,4,25,13,-1,3,16,24,9,8,3,0,3,0,-1,178,West,East,177
6,7,4,3,1,1,10,8,17,4,25,13,-1,5,14,25,10,8,4,1,5,0,-1,177,East,South,176
6,6,4,3,1,1,9,8,17,4,25,13,-1,5,13,27,9,8,3,2,5,0,-1,176,South,South,175
7,6,4,3,1,1,9,8,18,4,25,14,-1,4,13,26,9,8,2,2,4,0,-1,175,South,East,174
8,6,4,3,1,1,9,8,18,5,25,14,-1,3,11,25,9,8,1,2,3,0,-1,174,East,East,173
9,6,4,3,1,1,9,7,19,5,25,14,-1,1,11,24,9,7,0,1,1,0,-1,173,East,East,372
9,7,4,2,1,1,3,1,19,4,25,14,-1,-1,13,22,19,4,10,3,13,0,-1,372,East,North,371
9,8,4,2,1,1,3,1,19,3,24,14,-1,-1,15,21,19,3,10,5,15,0,-1,371,North,North,370
9,9,4,2,1,1,3,1,19,4,24,14,-1,-1,15,20,19,4,10,5,15,0,-1,370,North,North,369
9,10,4,2,1,1,3,1,19,3,24,14,-1,-1,17,18,19,3,10,7,17,0,-1,369,North,North,368
9,11,4,2,1,1,3,1,19,3,23,14,-1,-1,18,18,19,3,10,8,18,0,-1,368,North,North,367
9,12,4,2,1,1,3,1,20,3,23,15,-1,-1,20,16,23,15,14,3,17,0,-1,367,North,North,366
10,12,4,2,1,1,3,1,21,3,22,15,-1,-1,20,16,22,15,12,3,15,0,-1,366,North,East,365
11,12,4,2,1,1,3,1,20,3,23,15,-1,-1,18,16,23,15,12,3,15,0,-1,365,East,East,364
12,12,4,2,1,1,3,1,20,4,24,15,-1,-1,16,16,20,4,8,8,16,0,-1,364,East,East,363
13,12,4,2,1,1,3,1,21,4,25,15,-1,-1,16,15,25,15,12,3,15,0,-1,363,East,East,362
14,12,4,2,1,1,3,1,22,4,25,15,-1,-1,16,14,25,15,11,3,14,0,-1,362,East,East,361
14,11,4,2,1,1,3,1,21,4,25,15,-1,-1,14,15,21,4,7,7,14,0,-1,361,East,South,360
14,10,4,2,1,1,3,1,21,4,25,15,-1,-1,13,15,21,4,7,6,13,0,-1,360,South,South,359
14,9,4,2,1,1,3,1,21,3,25,14,-1,-1,13,15,21,3,7,6,13,0,-1,359,South,South,358
14,8,4,2,1,1,3,1,21,3,24,14,-1,-1,12,16,21,3,7,5,12,0,-1,358,South,South,357
14,7,4,2,1,1,3,1,21,4,24,14,-1,-1,10,18,21,4,7,3,10,0,-1,357,South,South,356
14,6,4,2,1,1,3,1,21,3,24,15,-1,-1,10,20,21,3,7,3,10,0,-1,356,South,South,355
14,5,4,2,1,1,3,1,21,3,24,16,-1,-1,9,20,21,3,7,2,9,0,-1,355,South,South,354
14,4,4,2,1,1,3,1,22,3,23,16,-1,-1,9,21,22,3,8,1,9,0,-1,354,South,South,353
15,4,4,2,1,1,3,1,22,4,23,16,-1,-1,7,19,22,4,7,0,7,0,-1,353,South,East,352
16,4,4,2,1,1,3,1,23,4,22,16,-1,-1,7,19,23,4,7,0,7,0,-1,352,East,East,351
17,4,4,2,1,1,3,1,24,4,23,16,-1,-1,7,18,24,4,7,0,7,0,-1,351,East,East,350
18,4,4,2,1,1,3,1,24,3,23,16,-1,-1,7,17,24,3,6,1,7,0,-1,350,East,East,349
19,4,4,2,1,1,3,1,25,3,23,16,-1,-1,7,15,25,3,6,1,7,0,-1,349,East,East,348
20,4,4,2,1,1,3,1,25,3,22,16,-1,-1,6,14,25,3,5,1,6,0,-1,348,East,East,347
21,4,4,2,1,1,3,1,25,3,22,16,-1,-1,5,14,25,3,4,1,5,0,-1,347,East,East,346
22,4,4,2,1,1,3,1,25,4,23,16,-1,-1,3,13,25,4,3,0,3,0,-1,346,East,East,345
23,4,4,2,1,1,3,1,25,5,23,16,-1,-1,3,13,25,5,2,1,3,0,-1,345,East,East,344
24,4,4,2,1,1,3,1,24,5,24,16,-1,-1,1,13,24,5,0,1,1,0,-1,344,East,East,343
25,4,4,2,1,1,3,1,23,5,23,16,-1,-1,3,13,23,5,2,1,3,0,-1,343,East,East,342
25,5,4,2,1,1,3,1,23,4,23,15,-1,-1,3,11,23,4,2,1,3,0,-1,342,East,North,341
24,5,4,2,1,1,3,1,22,4,24,15,-1,-1,3,11,22,4,2,1,3,0,-1,341,North,West,340
23,5,4,2,1,1,3,1,23,4,24,16,-1,-1,1,13,23,4,0,1,1,0,-1,340,West,West,539
23,4,4,1,1,1,3,1,5,1,25,16,-1,-1,-1,13,25,16,2,12,14,0,-1,539,West,South,538
23,3,4,1,1,1,3,1,5,1,25,15,-1,-1,-1,14,25,15,2,12,14,0,-1,538,South,South,537
23,4,4,1,1,1,3,1,5,1,25,15,-1,-1,-1,12,25,15,2,11,13,0,-1,537,South,North,536
23,5,4,1,1,1,3,1,5,1,24,15,-1,-1,-1,12,24,15,1,10,11,0,-1,536,North,North,535
23,6,4,1,1,1,3,1,5,1,25,15,-1,-1,-1,10,25,15,2,9,11,0,-1,535,North,North,534
23,7,4,1,1,1,3,1,5,1,24,15,-1,-1,-1,8,24,15,1,8,9,0,-1,534,North,North,533
23,8,4,1,1,1,3,1,5,1,23,15,-1,-1,-1,8,23,15,0,7,7,0,-1,533,North,North,532
23,9,4,1,1,1,3,1,5,1,22,15,-1,-1,-1,6,22,15,1,6,7,0,-1,532,North,North,531
23,10,4,1,1,1,3,1,5,1,22,14,-1,-1,-1,4,22,14,1,4,5,0,-1,531,North,North,530
22,10,4,1,1,1,3,1,5,1,22,13,-1,-1,-1,4,22,13,0,3,3,0,-1,530,North,West,529
21,10,4,1,1,1,3,1,5,1,23,13,-1,-1,-1,5,23,13,2,3,5,0,-1,529,West,West,528
20,10,4,1,1,1,3,1,5,1,23,13,-1,-1,-1,7,23,13,3,3,6,0,-1,528,West,West,527
20,11,4,1,1,1,3,1,5,1,23,14,-1,-1,-1,7,23,14,3,3,6,0,-1,527,West,North,526
20,12,4,1,1,1,3,1,5,1,23,15,-1,-1,-1,5,23,15,3,3,6,0,-1,526,North,North,525
20,13,4,1,1,1,3,1,5,1,23,14,-1,-1,-1,3,23,14,3,1,4,0,-1,525,North,North,524
20,14,4,1,1,1,3,1,5,1,23,13,-1,-1,-1,4,23,13,3,1,4,0,-1,524,North,North,523
20,15,4,1,1,1,3,1,5,1,23,13,-1,-1,-1,4,23,13,3,2,5,0,-1,523,North,North,522
21,15,4,1,1,1,3,1,5,1,22,13,-1,-1,-1,3,22,13,1,2,3,0,-1,522,North,East,521
22,15,4,1,1,1,3,1,5,1,22,13,-1,-1,-1,3,22,13,0,2,2,0,-1,521,East,East,520
23,15,4,1,1,1,3,1,5,1,23,13,-1,-1,-1,3,23,13,0,2,2,0,-1,520,East,East,519
23,14,4,1,1,1,3,1,5,1,22,13,-1,-1,-1,1,22,13,1,1,2,0,-1,519,East,South,518
7,3,4,4,7,9,11,9,10,9,10,9,6,10,9,8,7,9,0,6,6,112,1,196,West,West,295
6,3,4,4,8,9,10,9,11,9,9,9,8,10,11,9,8,9,2,6,8,111,1,295,West,West,394
6,4,4,4,9,9,9,9,10,9,9,9,8,8,9,8,9,9,3,5,8,110,1,394,West,North,493
6,5,4,4,9,10,8,9,9,9,9,9,8,6,7,8,8,9,2,4,6,109,1,493,North,North,592
6,6,4,4,9,10,9,9,9,10,10,9,7,6,7,8,9,9,3,3,6,108,1,592,North,North,691
6,7,4,4,9,11,9,10,9,11,10,10,7,6,7,6,9,10,3,3,6,107,1,691,North,North,790
6,8,4,4,9,10,10,10,9,12,10,9,5,6,7,4,10,9,4,1,5,106,1,790,North,North,889
6,9,4,4,10,10,10,10,9,11,9,9,5,5,5,4,9,9,3,0,3,105,1,889,North,North,888
7,9,4,4,10,9,10,11,10,11,9,10,3,5,5,3,10,9,3,0,3,105,2,888,North,East,887
8,9,4,4,10,10,10,10,10,10,9,10,3,3,3,3,10,10,2,1,3,105,3,887,East,East,886
9,9,4,4,10,10,10,11,9,10,10,10,2,3,1,1,9,10,0,1,1,105,2,886,East,East,885
10,9,4,4,10,10,10,11,10,10,9,10,1,2,1,1,10,10,0,1,1,105,2,885,East,East,1484
20,15,4,4,1,8,2,4,17,3,28,5,26,29,15,19,17,3,3,12,15,335,1,196,South,South,295
20,14,4,4,1,9,2,3,17,4,28,4,24,29,13,19,17,4,3,10,13,334,1,295,South,South,394
20,13,4,4,1,9,1,3,17,4,28,3,23,29,12,17,17,4,3,9,12,333,1,394,South,South,493
20,12,4,4,1,8,1,3,17,4,28,4,23,28,11,15,17,4,3,8,11,332,1,493,South,South,592
20,11,4,4,1,9,1,3,16,4,27,4,21,27,11,15,16,4,4,7,11,331,1,592,South,South,691
21,11,4,4,1,9,1,3,17,4,27,3,22,28,11,13,17,4,4,7,11,330,1,691,South,East,790
22,11,4,4,2,9,1,3,18,4,26,3,22,29,11,11,18,4,4,7,11,329,1,790,East,East,889
23,11,4,4,2,9,1,3,18,4,25,3,23,30,12,10,25,3,2,8,10,328,1,889,East,East,988
24,11,4,4,1,9,1,4,17,4,25,3,25,30,14,8,25,3,1,8,9,327,1,988,East,East,1087
25,11,4,4,2,9,1,4,17,5,24,3,25,31,14,8,24,3,1,8,9,326,1,1087,East,East,1186
25,10,4,4,1,9,1,5,17,6,24,4,25,29,12,6,24,4,1,6,7,325,1,1186,East,South,1285
25,9,4,4,1,8,1,4,17,6,25,4,25,29,11,6,25,4,0,5,5,324,1,1285,South,South,1384
25,8,4,4,1,7,2,4,18,6,26,4,25,27,9,6,26,4,1,4,5,323,1,1384,South,South,1483
25,7,4,4,2,7,2,5,17,6,26,3,23,25,9,6,26,3,1,4,5,322,1,1483,South,South,1582
25,6,4,4,1,7,2,6,17,6,27,3,25,23,8,5,27,3,2,3,5,321,1,1582,South,South,1681
25,5,4,4,1,8,2,7,17,6,27,3,27,25,9,5,27,3,2,2,4,320,1,1681,South,South,1780
25,4,4,4,1,8,1,7,16,6,28,3,28,27,11,3,28,3,3,1,4,319,1,1780,South,South,1879
26,4,4,4,1,8,1,7,17,6,28,4,29,28,11,3,28,4,2,0,2,318,1,1879,South,East,1978
27,4,4,4,2,8,2,7,16,6,28,5,29,28,13,2,28,5,1,1,2,317,1,1978,East,East,2077
28,4,4,4,2,9,1,7,16,7,28,5,31,30,15,2,28,5,0,1,1,316,1,2077,East,East,2376
28,5,4,3,3,9,1,8,15,7,28,6,29,30,15,-1,15,7,13,2,15,315,2,2376,East,North,2375
28,6,4,3,3,9,1,7,16,7,7,1,28,28,13,-1,16,7,12,1,13,315,1,2375,North,North,2474
27,6,4,3,3,9,2,7,16,7,7,1,27,26,12,-1,16,7,11,1,12,314,1,2474,North,West,2573
26,6,4,3,2,9,2,6,15,7,7,1,27,24,12,-1,15,7,11,1,12,313,1,2573,West,West,2572
25,6,4,3,2,8,2,6,16,7,7,1,25,23,10,-1,16,7,9,1,10,313,1,2572,West,West,2671
24,6,4,3,2,9,2,6,15,7,7,1,25,22,10,-1,15,7,9,1,10,312,1,2671,West,West,2770
23,6,4,3,1,9,2,7,15,6,7,1,25,22,8,-1,15,6,8,0,8,311,1,2770,West,West,2869
22,6,4,3,1,10,2,7,16,6,7,1,25,21,6,-1,16,6,6,0,6,310,1,2869,West,West,2968
21,6,4,3,2,10,2,8,17,6,7,1,23,21,4,-1,17,6,4,0,4,309,1,2968,West,West,3067
20,6,4,3,2,10,2,8,18,6,7,1,22,20,2,-1,18,6,2,0,2,308,1,3067,West,West,3166
20,7,4,3,2,9,2,7,18,7,7,1,20,18,2,-1,18,7,2,0,2,307,1,3166,West,North,3465
19,7,4,2,2,8,1,7,5,1,7,1,18,18,-1,-1,2,8,17,1,18,306,1,3465,North,West,3564
18,7,4,2,2,9,1,7,5,1,7,1,18,17,-1,-1,1,7,17,0,17,305,1,3564,West,West,3663
17,7,4,2,3,9,1,7,5,1,7,1,16,16,-1,-1,3,9,14,2,16,304,1,3663,West,West,3762
16,7,4,2,2,9,1,6,5,1,7,1,16,16,-1,-1,2,9,14,2,16,303,1,3762,West,West,3861
15,7,4,2,2,9,1,7,5,1,7,1,15,14,-1,-1,1,7,14,0,14,302,1,3861,West,West,3960
14,7,4,2,2,8,2,7,5,1,7,1,13,12,-1,-1,2,7,12,0,12,301,1,3960,West,West,4059
13,7,4,2,2,8,2,8,5,1,7,1,12,12,-1,-1,2,8,11,1,12,300,1,4059,West,West,4158
12,7,4,2,1,8,2,9,5,1,7,1,12,12,-1,-1,1,8,11,1,12,299,1,4158,West,West,4257
11,7,4,2,2,8,3,9,5,1,7,1,10,10,-1,-1,2,8,9,1,10,298,1,4257,West,West,4356
10,7,4,2,2,8,2,9,5,1,7,1,9,10,-1,-1,2,8,8,1,9,297,1,4356,West,West,4455
9,7,4,2,2,7,2,10,5,1,7,1,7,10,-1,-1,2,7,7,0,7,296,1,4455,West,West,4554
9,6,4,2,2,6,2,11,5,1,7,1,7,12,-1,-1,2,6,7,0,7,295,1,4554,West,South,4653
8,6,4,2,1,6,2,12,5,1,7,1,7,12,-1,-1,1,6,7,0,7,294,1,4653,South,West,4752
7,6,4,2,1,6,2,11,5,1,7,1,6,10,-1,-1,1,6,6,0,6,293,1,4752,West,West,4851
6,6,4,2,1,7,2,11,5,1,7,1,6,9,-1,-1,1,7,5,1,6,292,1,4851,West,West,4950
5,6,4,2,1,8,2,10,5,1,7,1,6,7,-1,-1,1,8,4,2,6,291,1,4950,West,West,5049
4,6,4,2,1,9,2,9,5,1,7,1,6,5,-1,-1,2,9,2,3,5,290,1,5049,West,West,5148
4,7,4,2,1,9,2,10,5,1,7,1,5,5,-1,-1,1,9,3,2,5,289,1,5148,West,North,5247
4,8,4,2,1,10,2,10,5,1,7,1,5,4,-1,-1,2,10,2,2,4,288,1,5247,North,North,5346
4,9,4,2,1,11,2,11,5,1,7,1,5,4,-1,-1,2,11,2,2,4,287,1,5346,North,North,5445
3,9,4,2,1,11,2,12,5,1,7,1,4,4,-1,-1,1,11,2,2,4,286,1,5445,North,West,5544
2,9,4,2,1,12,2,12,5,1,7,1,4,3,-1,-1,2,12,0,3,3,285,1,5544,West,West,5643
1,9,4,2,1,13,2,13,5,1,7,1,4,5,-1,-1,1,13,0,4,4,284,1,5643,West,West,5742
1,10,4,2,2,13,2,12,5,1,7,1,4,3,-1,-1,2,12,1,2,3,283,1,5742,West,North,5841
1,11,4,2,2,12,2,12,5,1,7,1,2,2,-1,-1,2,12,1,1,2,282,1,5841,North,North,5940
