@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R13-16,19-21,23,28-31'

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute num_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}
@attribute next_score numeric

@data
14,7,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,542,West,North,541
14,8,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,541,North,North,540
14,9,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,540,North,North,539
14,10,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,539,North,North,538
14,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,538,North,North,537
15,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,537,North,East,536
16,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,536,East,East,535
17,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,535,East,East,534
18,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,534,East,East,533
19,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,533,East,East,532
20,11,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,532,East,East,531
20,12,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,531,East,North,530
20,13,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,530,North,North,529
20,14,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,529,North,North,528
20,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,True,528,North,North,527
21,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,True,False,False,527,North,East,526
22,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,526,East,East,525
23,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,525,East,East,524
24,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,False,False,524,East,East,523
25,15,4,1,1,1,3,1,5,1,25,13,25,13,0,False,False,True,False,523,East,East,522
7,3,4,4,8,9,9,9,10,9,11,9,8,9,112,True,True,False,False,196,West,West,295
6,3,4,4,8,9,9,9,10,9,11,9,8,9,111,False,True,False,True,295,West,West,394
6,4,4,4,8,9,9,9,10,9,11,9,8,9,110,False,False,True,True,394,West,North,493
6,5,4,4,8,9,9,9,10,9,11,9,8,9,109,False,False,False,False,493,North,North,592
6,6,4,4,8,9,9,9,10,9,11,9,8,9,108,False,False,True,False,592,North,North,691
6,7,4,4,8,9,9,9,10,9,11,9,8,9,107,False,False,True,False,691,North,North,790
6,8,4,4,8,9,9,9,10,9,11,9,8,9,106,False,False,True,False,790,North,North,889
6,9,4,4,8,9,9,9,10,9,11,9,8,9,105,False,False,False,False,889,North,North,888
7,9,4,4,8,9,9,9,10,9,11,9,8,9,105,True,True,False,False,888,North,East,1087
8,9,4,3,1,1,9,9,10,9,11,9,9,9,105,True,True,False,False,1087,East,East,1286
9,9,4,2,1,1,3,1,10,9,11,9,10,9,105,False,True,False,False,1286,East,East,1485
20,15,4,4,1,8,2,6,18,4,28,6,18,4,335,False,False,False,False,196,South,South,295
20,14,4,4,1,8,2,6,18,4,28,6,18,4,334,False,False,True,False,295,South,South,394
20,13,4,4,1,8,2,6,18,4,28,6,18,4,333,False,False,False,False,394,South,South,493
20,12,4,4,1,8,2,6,18,4,28,6,18,4,332,False,False,True,False,493,South,South,592
20,11,4,4,1,8,2,6,18,4,28,6,18,4,331,False,False,False,False,592,South,South,691
21,11,4,4,1,8,2,6,18,4,28,6,18,4,330,True,True,False,False,691,South,East,790
22,11,4,4,1,8,2,6,18,4,28,6,18,4,329,False,False,False,False,790,East,East,889
23,11,4,4,1,8,2,6,18,4,28,6,28,6,328,False,False,False,False,889,East,East,988
24,11,4,4,1,8,2,6,18,4,28,6,28,6,327,True,True,False,False,988,East,East,1087
25,11,4,4,1,8,2,6,18,4,28,6,28,6,326,False,False,False,False,1087,East,East,1186
26,11,4,4,1,8,2,6,18,4,28,6,28,6,325,False,False,False,False,1186,East,East,1285
27,11,4,4,1,8,2,6,18,4,28,6,28,6,324,True,True,False,False,1285,East,East,1384
28,11,4,4,1,8,2,6,18,4,28,6,28,6,323,False,False,True,False,1384,East,East,1483
28,10,4,4,1,8,2,6,18,4,28,6,28,6,322,False,False,True,True,1483,East,South,1582
28,9,4,4,1,8,2,6,18,4,28,6,28,6,321,False,False,True,False,1582,South,South,1681
28,8,4,4,1,8,2,6,18,4,28,6,28,6,320,False,False,True,True,1681,South,South,1780
28,7,4,4,1,8,2,6,18,4,28,6,28,6,319,False,False,True,False,1780,South,South,1979
28,6,4,3,1,8,2,6,18,4,7,1,18,4,319,False,False,True,False,1979,South,South,2078
28,5,4,3,1,8,2,6,18,4,7,1,18,4,318,False,False,True,True,2078,South,South,2177
28,4,4,3,1,8,2,6,18,4,7,1,18,4,317,False,False,True,False,2177,South,South,2276
27,4,4,3,1,8,2,6,18,4,7,1,18,4,316,True,False,False,False,2276,South,West,2375
26,4,4,3,1,8,2,6,18,4,7,1,18,4,315,False,False,False,False,2375,West,West,2474
25,4,4,3,1,8,2,6,18,4,7,1,18,4,314,False,False,False,False,2474,West,West,2573
24,4,4,3,1,8,2,6,18,4,7,1,18,4,313,True,False,False,False,2573,West,West,2672
