@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R32,35-weka.filters.unsupervised.attribute.Remove-R3,5-12,17-18-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R2-5'

@attribute num_fantasmas_vivos numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
3,1,3,4,-1,True,True,False,False,1,1,5,7,East,East
3,0,2,2,-1,False,False,False,False,11,4,4,8,East,East
2,12,1,13,-1,False,False,False,True,12,3,4,1,East,South
2,12,1,13,-1,False,False,False,True,13,2,4,1,South,South
2,12,1,13,-1,False,True,False,False,14,1,4,8,South,South
2,12,1,13,-1,False,True,False,False,14,1,3,9,South,East
2,11,1,12,-1,False,True,False,False,14,1,2,10,East,East
2,9,1,10,-1,False,True,True,False,10,1,1,11,East,East
2,9,0,9,-1,False,False,True,False,9,2,1,4,East,North
2,9,1,10,-1,False,False,True,False,8,3,1,4,North,North
2,5,5,10,-1,False,False,True,False,7,4,1,11,North,North
2,4,4,8,-1,False,False,True,False,6,5,1,4,North,North
2,5,3,8,-1,False,False,True,False,5,6,1,4,North,North
2,5,1,6,-1,False,False,True,False,4,7,1,4,North,North
2,5,0,5,-1,False,False,True,False,3,8,1,4,North,North
2,5,0,5,-1,False,False,True,False,2,9,1,4,North,North
2,5,0,5,-1,True,False,False,False,1,10,10,11,North,North
2,5,0,5,-1,True,True,False,False,1,1,9,12,North,East
2,4,1,5,-1,True,False,False,False,1,10,8,13,East,East
2,3,2,5,-1,False,False,False,False,7,10,7,14,East,East
2,2,1,3,-1,True,False,False,False,1,3,6,15,East,East
2,2,1,3,-1,True,False,False,False,1,3,5,16,East,East
1,4,8,12,-1,False,False,False,False,7,3,4,17,East,East
1,3,9,12,-1,False,False,False,True,6,4,4,1,East,North
1,4,8,12,-1,False,False,False,False,7,3,4,17,North,South
1,4,8,12,-1,False,False,False,False,8,2,4,5,South,South
1,4,6,10,-1,False,True,False,False,9,1,9,5,South,South
1,5,6,11,-1,False,True,False,False,3,1,10,4,South,West
1,6,6,12,-1,False,True,False,False,3,1,11,3,West,West
1,8,6,14,-1,False,False,False,False,9,8,12,2,West,West
1,9,5,14,-1,False,False,True,False,10,7,1,2,West,South
1,9,5,14,-1,False,False,False,False,11,6,12,2,South,South
1,10,4,14,-1,False,False,True,False,12,5,1,2,South,South
1,11,3,14,-1,False,False,False,False,13,4,12,2,South,South
1,11,1,12,-1,False,False,True,False,14,3,1,2,South,South
1,11,1,12,-1,False,False,False,False,15,2,12,2,South,South
1,10,2,12,-1,True,False,False,False,1,2,11,3,South,East
1,9,3,12,-1,True,False,False,False,1,2,10,4,East,East
1,8,3,11,-1,False,False,False,False,3,2,9,5,East,East
1,7,3,10,-1,False,False,False,False,3,2,8,6,East,East
1,5,3,8,-1,False,False,False,False,3,2,7,7,East,East
1,4,2,6,-1,False,False,False,False,3,2,6,8,East,East
1,3,3,6,-1,True,False,False,False,1,2,5,9,East,East
1,2,3,5,-1,True,False,False,False,1,2,4,10,East,East
1,1,2,3,-1,False,False,False,False,8,2,3,11,East,East
4,0,6,6,1,True,True,False,False,1,1,5,4,Stop,Stop
4,1,6,7,1,True,True,False,False,1,1,6,3,Stop,West
4,1,6,7,1,True,True,False,False,1,1,7,2,West,West
4,1,6,7,1,False,True,False,True,11,1,8,1,West,West
4,0,5,5,1,False,False,True,True,10,2,1,1,West,North
4,0,3,3,1,False,False,False,False,9,3,8,4,North,North
