@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R13-16,19-21,28-31-weka.filters.unsupervised.attribute.Remove-R16'

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute num_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}
@attribute next_score numeric

@data
17,14,4,1,1,1,3,1,5,1,18,18,18,18,0,False,False,False,False,526,North,North,525
17,15,4,1,1,1,3,1,5,1,17,18,17,18,0,False,False,True,False,525,North,North,524
17,16,4,1,1,1,3,1,5,1,18,18,18,18,0,False,False,True,False,524,North,North,523
17,17,4,1,1,1,3,1,5,1,19,18,19,18,0,False,False,False,False,523,North,North,522
8,3,4,4,9,9,9,10,9,9,11,9,9,9,113,True,True,False,False,99,Stop,West,198
7,3,4,4,9,9,9,10,8,9,11,9,8,9,112,True,True,False,False,198,West,West,297
6,3,4,4,10,9,9,10,7,9,10,9,7,9,111,False,True,False,True,297,West,West,396
6,4,4,4,11,9,9,11,7,9,10,9,7,9,110,False,False,True,True,396,West,North,495
6,5,4,4,11,9,10,11,6,9,10,10,6,9,109,False,False,False,False,495,North,North,594
6,6,4,4,11,9,10,11,5,9,9,10,5,9,108,False,False,True,False,594,North,North,693
5,6,4,4,11,9,10,10,5,9,10,10,5,9,107,False,False,False,False,693,North,West,792
5,7,4,4,11,9,10,10,6,9,9,10,6,9,106,False,False,False,False,792,West,North,891
6,7,4,4,10,9,10,10,6,9,10,10,6,9,105,False,False,True,False,891,North,East,990
6,8,4,4,10,9,10,11,6,10,10,9,6,10,104,False,False,True,False,990,East,North,1289
6,9,4,3,10,9,9,11,5,1,11,9,10,9,103,False,False,False,False,1289,North,North,1288
7,9,4,3,10,9,9,10,5,1,11,9,10,9,103,True,True,False,False,1288,North,East,1287
8,9,4,3,10,9,10,10,5,1,10,9,10,9,103,True,True,False,False,1287,East,East,1486
19,17,4,4,1,9,2,5,17,4,28,6,17,4,336,True,False,False,True,99,Stop,West,198
19,16,4,4,2,9,2,4,18,4,28,5,18,4,335,False,False,False,False,198,West,South,297
18,16,4,4,2,9,3,4,18,3,28,5,18,3,334,True,True,False,False,297,South,West,396
17,16,4,4,1,9,3,3,18,3,28,4,18,3,333,False,False,False,False,396,West,West,495
17,15,4,4,1,10,3,4,18,3,27,4,18,3,332,False,False,True,False,495,West,South,594
17,14,4,4,1,11,2,4,17,3,27,4,17,3,331,False,False,True,False,594,South,South,693
17,13,4,4,1,10,3,4,16,3,28,4,16,3,330,False,False,False,False,693,South,South,792
16,13,4,4,2,10,4,4,15,3,28,3,15,3,329,False,False,False,False,792,South,West,891
16,12,4,4,2,10,4,5,15,3,28,4,15,3,328,False,False,False,True,891,West,South,990
16,11,4,4,2,10,4,5,15,4,28,5,15,4,327,False,False,False,False,990,South,South,1089
16,10,4,4,2,10,4,5,14,4,28,5,14,4,326,False,False,False,True,1089,South,South,1188
16,9,4,4,1,10,4,5,14,4,28,4,14,4,325,False,False,False,False,1188,South,South,1287
15,9,4,4,1,10,4,4,14,4,28,5,14,4,324,True,True,False,False,1287,South,West,1386
14,9,4,4,1,9,4,5,14,3,28,5,14,3,323,False,False,False,False,1386,West,West,1485
14,8,4,4,1,10,4,4,14,3,28,4,14,3,322,False,False,True,False,1485,West,South,1584
14,7,4,4,1,9,4,4,13,3,28,4,13,3,321,False,False,False,False,1584,South,South,1683
13,7,4,4,1,8,4,3,12,3,28,5,12,3,320,False,False,False,False,1683,South,West,1782
13,6,4,4,2,8,4,3,12,4,28,5,12,4,319,False,False,False,False,1782,West,South,1881
13,5,4,4,1,8,4,4,11,4,28,4,11,4,318,False,False,False,True,1881,South,South,1980
13,4,4,4,1,8,5,4,11,3,28,4,11,3,317,False,False,False,False,1980,South,South,2079
12,4,4,4,1,9,5,4,11,4,28,4,11,4,316,True,False,False,False,2079,South,West,2378
11,4,4,3,1,8,4,4,5,1,28,3,4,4,315,False,False,False,False,2378,West,West,2477
10,4,4,3,1,9,4,3,5,1,27,3,4,3,314,False,False,False,False,2477,West,West,2576
9,4,4,3,1,10,3,3,5,1,27,3,3,3,313,True,False,False,False,2576,West,West,2675
8,4,4,3,1,10,3,4,5,1,27,3,3,4,312,False,False,False,False,2675,West,West,2774
7,4,4,3,1,10,2,4,5,1,28,3,2,4,311,False,False,False,False,2774,West,West,2873
6,4,4,3,1,10,3,4,5,1,27,3,3,4,310,True,False,False,False,2873,West,West,2972
5,4,4,3,1,10,4,4,5,1,27,3,4,4,309,False,False,False,False,2972,West,West,3271
4,4,4,2,1,9,3,1,5,1,28,3,1,9,308,False,False,False,False,3271,West,West,3370
3,4,4,2,1,8,3,1,5,1,27,3,1,8,307,True,False,False,False,3370,West,West,3469
2,4,4,2,2,8,3,1,5,1,27,3,2,8,306,False,False,False,False,3469,West,West,3568
2,5,4,2,2,7,3,1,5,1,27,4,2,7,305,False,False,True,False,3568,West,North,3567
2,6,4,2,2,8,3,1,5,1,27,3,2,8,305,False,False,True,False,3567,North,North,3666
2,7,4,2,2,9,3,1,5,1,27,4,2,9,304,False,False,True,False,3666,North,North,3765
2,8,4,2,2,10,3,1,5,1,28,4,2,10,303,False,False,True,False,3765,North,North,4064
2,9,4,1,1,1,3,1,5,1,28,5,28,5,302,False,False,False,False,4064,North,North,4163
3,9,4,1,1,1,3,1,5,1,28,4,28,4,301,True,True,False,False,4163,North,East,4262
4,9,4,1,1,1,3,1,5,1,28,4,28,4,300,False,False,False,False,4262,East,East,4361
5,9,4,1,1,1,3,1,5,1,28,4,28,4,299,False,False,False,False,4361,East,East,4460
6,9,4,1,1,1,3,1,5,1,28,5,28,5,298,True,True,False,False,4460,East,East,4559
7,9,4,1,1,1,3,1,5,1,28,4,28,4,297,False,False,False,False,4559,East,East,4658
8,9,4,1,1,1,3,1,5,1,28,4,28,4,296,False,False,False,False,4658,East,East,4757
9,9,4,1,1,1,3,1,5,1,28,4,28,4,295,True,True,False,False,4757,East,East,4856
10,9,4,1,1,1,3,1,5,1,28,3,28,3,294,False,False,False,False,4856,East,East,4955
11,9,4,1,1,1,3,1,5,1,27,3,27,3,293,False,False,False,False,4955,East,East,5054
12,9,4,1,1,1,3,1,5,1,27,3,27,3,292,True,True,False,False,5054,East,East,5153
13,9,4,1,1,1,3,1,5,1,27,4,27,4,291,False,False,False,False,5153,East,East,5152
14,9,4,1,1,1,3,1,5,1,28,4,28,4,291,False,False,False,False,5152,East,East,5151
15,9,4,1,1,1,3,1,5,1,28,5,28,5,291,True,True,False,False,5151,East,East,5150
16,9,4,1,1,1,3,1,5,1,28,4,28,4,291,False,False,False,False,5150,East,East,5249
17,9,4,1,1,1,3,1,5,1,28,4,28,4,290,False,False,False,False,5249,East,East,5348
18,9,4,1,1,1,3,1,5,1,28,3,28,3,289,True,True,False,False,5348,East,East,5447
19,9,4,1,1,1,3,1,5,1,27,3,27,3,288,False,False,True,False,5447,East,East,5546
19,8,4,1,1,1,3,1,5,1,26,3,26,3,287,False,False,False,True,5546,East,South,5645
20,8,4,1,1,1,3,1,5,1,27,3,27,3,286,True,False,True,False,5645,South,East,5744
20,7,4,1,1,1,3,1,5,1,27,3,27,3,285,False,False,False,False,5744,East,South,5843
21,7,4,1,1,1,3,1,5,1,27,4,27,4,284,True,False,False,False,5843,South,East,5942
22,7,4,1,1,1,3,1,5,1,26,4,26,4,283,False,False,False,False,5942,East,East,6041
23,7,4,1,1,1,3,1,5,1,27,4,27,4,282,False,False,False,False,6041,East,East,6140
24,7,4,1,1,1,3,1,5,1,27,4,27,4,281,True,False,False,False,6140,East,East,6239
25,7,4,1,1,1,3,1,5,1,26,4,26,4,280,False,False,False,False,6239,East,East,6338
26,7,4,1,1,1,3,1,5,1,26,5,26,5,279,False,False,False,False,6338,East,East,6437
